Date,Open,High,Low,Close,Volume,Market Cap
"Jul 28, 2017",7.08,7.16,6.42,6.68,175202,18722100
"Jul 27, 2017",7.01,7.26,6.79,7.08,156878,18473900
"Jul 26, 2017",6.95,7.09,6.32,7.08,212184,18272200
"Jul 25, 2017",8.18,8.29,6.61,6.87,394663,21468500
"Jul 24, 2017",8.18,8.30,7.47,8.18,374005,21394200
"Jul 23, 2017",9.45,9.52,7.54,8.13,740538,24652900
"Jul 22, 2017",7.81,9.58,7.79,9.45,601642,20308300
"Jul 21, 2017",8.05,8.62,7.57,7.77,668193,20885700
"Jul 20, 2017",6.87,8.32,6.67,7.96,764915,17788800
"Jul 19, 2017",7.19,7.30,6.59,6.81,389190,18569600
"Jul 18, 2017",6.31,7.51,6.06,7.12,707446,16241500
"Jul 17, 2017",5.64,6.52,5.64,6.30,338728,14499900
"Jul 16, 2017",5.75,5.96,5.30,5.59,246906,14715900
"Jul 15, 2017",6.44,6.44,5.56,5.75,501894,16422500
"Jul 14, 2017",7.15,7.44,6.08,6.48,368630,18192100
"Jul 13, 2017",7.81,8.10,6.98,7.15,418751,19805900
"Jul 12, 2017",6.99,7.82,6.36,7.77,903696,17681200
"Jul 11, 2017",8.27,8.74,6.78,6.95,918083,20853600
"Jul 10, 2017",10.05,10.36,7.89,8.27,638235,25263900
"Jul 09, 2017",10.87,10.91,9.43,10.04,483694,27257200
"Jul 08, 2017",9.82,10.81,8.33,10.71,1109410,24548700
"Jul 07, 2017",11.52,11.52,9.78,9.82,1165450,28695300
"Jul 06, 2017",11.67,12.08,11.30,11.45,798880,28972500
"Jul 05, 2017",11.88,11.93,11.16,11.67,571853,29390500
"Jul 04, 2017",11.80,12.39,11.64,11.96,623918,29128000
"Jul 03, 2017",11.73,12.23,11.15,11.73,948891,28889200
"Jul 02, 2017",11.06,12.00,9.93,11.78,1254320,27147900
"Jul 01, 2017",13.21,13.33,11.02,11.14,851375,32305200
"Jun 30, 2017",13.57,13.83,13.03,13.10,1040400,33088300
"Jun 29, 2017",14.49,15.06,13.01,13.47,1291860,35203400
"Jun 28, 2017",12.82,15.90,12.22,14.52,2194600,31083100
"Jun 27, 2017",13.15,13.78,11.13,12.51,2304410,31771300
"Jun 26, 2017",14.65,15.44,12.40,13.91,2934760,35318600
"Jun 25, 2017",16.47,16.84,14.67,14.67,1692860,39568000
"Jun 24, 2017",16.79,17.41,14.92,16.47,5869580,40220300
"Jun 23, 2017",19.12,19.96,15.92,16.92,4157960,45645400
"Jun 22, 2017",17.13,21.08,17.13,19.09,5283570,40767900
"Jun 21, 2017",15.60,17.12,14.00,16.94,2792140,37021000
