Date,Open,High,Low,Close,Volume,Market Cap
"Jun 29, 2017",0.150020,0.151197,0.132757,0.134226,"667,797","15,070,100"
"Jun 28, 2017",0.141347,0.154415,0.131291,0.149856,"1,403,800","14,193,000"
"Jun 27, 2017",0.148079,0.158312,0.127614,0.138870,"1,648,660","14,865,500"
"Jun 26, 2017",0.185119,0.196095,0.127765,0.153927,"2,708,050","18,577,800"
"Jun 25, 2017",0.188540,0.200824,0.175451,0.182610,"1,186,860","18,914,100"
"Jun 24, 2017",0.169963,0.219402,0.168506,0.188546,"5,701,650","17,044,200"
"Jun 23, 2017",0.151903,0.175131,0.148210,0.171007,"3,446,440","15,227,500"
"Jun 22, 2017",0.134873,0.159429,0.130333,0.151464,"2,102,170","13,515,300"
"Jun 21, 2017",0.154633,0.157562,0.127487,0.135151,"1,541,160","15,488,300"
"Jun 20, 2017",0.125368,0.158944,0.121702,0.153338,"3,366,680","12,553,800"
"Jun 19, 2017",0.129021,0.130786,0.122626,0.125837,"990,192","12,914,500"
"Jun 18, 2017",0.134353,0.136702,0.127768,0.128791,"723,948","13,442,700"
"Jun 17, 2017",0.130683,0.139639,0.130537,0.134353,"1,390,540","13,070,200"
"Jun 16, 2017",0.132777,0.135714,0.125727,0.130243,"1,458,490","13,273,800"
"Jun 15, 2017",0.138656,0.139834,0.116282,0.132191,"3,287,660","13,855,500"
"Jun 14, 2017",0.121341,0.171876,0.119135,0.141420,"8,892,910","12,118,800"
"Jun 13, 2017",0.109244,0.123100,0.108226,0.121188,"1,725,350","10,907,300"
"Jun 12, 2017",0.119572,0.124731,0.101763,0.109097,"1,978,040","11,933,700"
"Jun 11, 2017",0.108115,0.121507,0.104440,0.118419,"2,260,350","10,783,500"
"Jun 10, 2017",0.113994,0.128111,0.105170,0.108111,"2,216,930","11,361,100"
"Jun 09, 2017",0.111320,0.120631,0.105295,0.114012,"1,550,790","11,085,000"
"Jun 08, 2017",0.100049,0.113270,0.088282,0.109887,"1,605,610","9,951,180"
"Jun 07, 2017",0.120335,0.121769,0.102308,0.102308,"1,094,850","11,954,000"
"Jun 06, 2017",0.124146,0.125710,0.115486,0.120852,"1,421,120","12,317,700"
"Jun 05, 2017",0.120203,0.126822,0.119061,0.124245,"1,238,340","11,912,600"
"Jun 04, 2017",0.117581,0.121566,0.114372,0.119820,"922,276","11,642,000"
"Jun 03, 2017",0.129602,0.131362,0.109648,0.118755,"1,971,820","12,820,900"
"Jun 02, 2017",0.108734,0.137920,0.107266,0.131295,"3,657,940","10,746,000"
"Jun 01, 2017",0.101443,0.110711,0.098372,0.108580,"1,621,030","10,014,400"
"May 31, 2017",0.095247,0.103786,0.084052,0.103053,"1,366,170","9,394,230"
"May 30, 2017",0.104285,0.109375,0.088262,0.095159,"1,039,060","10,278,100"
"May 29, 2017",0.096008,0.106378,0.088283,0.103466,"1,108,720","9,456,870"
"May 28, 2017",0.112147,0.119583,0.081697,0.096593,"2,175,260","11,037,700"
"May 27, 2017",0.100678,0.111710,0.065701,0.107046,"3,104,120","9,899,700"
"May 26, 2017",0.136789,0.168792,0.085266,0.100548,"2,654,500","13,429,000"
"May 25, 2017",0.164223,0.193188,0.118975,0.128449,"5,891,820","16,108,200"
"May 24, 2017",0.174423,0.214611,0.153960,0.162375,"6,739,030","17,091,300"
"May 23, 2017",0.089459,0.187191,0.087432,0.172100,"9,200,980","8,752,760"
"May 22, 2017",0.084944,0.099424,0.077355,0.089868,"1,638,790","8,296,880"
"May 21, 2017",0.077260,0.086835,0.076245,0.083685,"1,097,620","7,535,080"
"May 20, 2017",0.077711,0.079890,0.074225,0.076825,"380,722","7,574,090"
"May 19, 2017",0.079271,0.082021,0.076747,0.077625,"693,374","7,721,460"
"May 18, 2017",0.071812,0.080090,0.071090,0.079090,"547,986","6,990,950"
"May 17, 2017",0.073926,0.075515,0.069733,0.071805,"338,856","7,191,760"
"May 16, 2017",0.071387,0.075169,0.066761,0.073502,"367,740","2,459,410"
"May 15, 2017",0.075615,0.078217,0.068478,0.072541,"449,341","2,601,300"
"May 14, 2017",0.076530,0.085201,0.072474,0.075508,"795,206","2,628,070"
"May 13, 2017",0.071606,0.078111,0.065966,0.076530,"706,005","2,452,540"
"May 12, 2017",0.072000,0.077940,0.069827,0.070261,"427,550","2,461,240"
"May 11, 2017",0.079681,0.081854,0.065193,0.071709,"731,939","2,720,060"
"May 10, 2017",0.083960,0.088303,0.074016,0.081132,"855,367","2,862,170"
"May 09, 2017",0.095597,0.100956,0.080785,0.083847,"1,813,550","3,254,650"
"May 08, 2017",0.087813,0.101167,0.086648,0.094162,"2,853,520","2,985,790"
"May 07, 2017",0.089958,0.095608,0.081991,0.088075,"1,545,670","3,054,220"
"May 06, 2017",0.088799,0.101402,0.081122,0.089958,"2,000,030","3,010,940"
"May 05, 2017",0.090918,0.100027,0.078100,0.088695,"2,470,080","3,078,790"
"May 04, 2017",0.090012,0.093540,0.087021,0.090930,"1,369,460","3,043,520"
"May 03, 2017",0.078325,0.092886,0.074118,0.090013,"1,552,270","2,644,740"
"May 02, 2017",0.089077,0.092413,0.073093,0.079731,"1,518,350","3,003,920"
"May 01, 2017",0.108305,0.113366,0.072363,0.089592,"2,052,970","3,647,930"
"Apr 30, 2017",0.100653,0.113851,0.100653,0.110483,"1,957,730","3,385,940"
"Apr 29, 2017",0.098629,0.102836,0.097034,0.100943,"1,381,140","3,313,310"
"Apr 28, 2017",0.099025,0.100885,0.092356,0.099460,"1,073,510","3,321,940"
"Apr 27, 2017",0.099363,0.100716,0.098542,0.099122,"1,296,770",-
